,player_id,name,current_club_id,date_of_birth,position,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,last_season,year_of_birth,age,year,total_goals,total_yellow_cards,total_red_cards,total_minutes_played,total_assists,total_games_played,performance_career,total_goals_cur_club,total_yellow_cards_cur_club,total_red_cards_cur_club,total_minutes_played_cur_club,total_assists_cur_club,total_goals_2022,total_yellow_cards_2022,total_red_cards_2022,total_minutes_played_2022,total_assists_2022,games_played_2022,performance_2022,total_goals_2020,total_yellow_cards_2020,total_red_cards_2020,total_minutes_played_2020,total_assists_2020,games_played_2020,performance_2020,improved_performance,raw_performance_score,normalised_performance_score
2574,277137,Renato Tapia,940,1995-07-28,Midfield,9000000.0,20000000.0,2024-06-30,2022,1995,27,10,9,43,1,13222,5,205,1345.149756097561,0,6,0,1032,0,0,20,0,3691,2,60,378.75166666666667,0,14,0,2659,2,34,275.5205882352941,1,1516.4081514692598,21.997878586181503
2575,119905,Hugo Mallo,940,1991-06-22,Defender,3500000.0,15000000.0,2023-06-30,2022,1991,31,10,11,76,1,23326,23,280,2352.4807142857144,1,6,0,1875,0,3,15,0,4391,3,54,449.3314814814815,2,9,0,2516,3,31,260.9661290322581,1,2111.3649987199183,30.628660791590022
2576,448628,Javi Galán,940,1994-11-19,Defender,12000000.0,12000000.0,2026-06-30,2022,1994,28,5,2,23,0,9996,9,117,1015.0935897435899,1,9,0,3281,4,2,14,0,6674,5,77,680.8675324675327,1,5,0,3393,1,40,350.6825,1,1879.6198792873795,27.266834362948288
2577,636093,Carlos Domínguez,940,2001-02-11,Defender,1000000.0,1500000.0,2026-06-30,2022,2001,21,2,0,3,0,1092,1,17,116.6735294117647,0,0,0,430,1,0,3,0,1092,1,17,116.6735294117647,0,3,0,662,0,8,74.525,1,307.91967787114845,4.466857871703386
2578,72047,Iago Aspas,940,1987-08-01,Attack,7000000.0,25000000.0,2025-06-30,2022,1987,35,10,147,68,0,23742,53,306,2466.508823529412,17,5,0,3029,7,30,15,0,5812,16,71,608.7359154929578,13,10,0,2783,9,34,295.535294117647,1,2442.036436264647,35.42556862143724
2579,358250,Joseph Aidoo,940,1995-09-29,Defender,7000000.0,8000000.0,2026-06-30,2022,1995,27,7,8,19,0,13670,2,172,1387.9976744186047,2,2,0,3215,0,2,5,0,4760,0,61,488.75327868852463,0,3,0,1545,0,25,162.43,1,1589.6883848717189,23.06092330510658
2580,338285,Unai Núñez,940,1997-01-30,Defender,6000000.0,20000000.0,2023-06-30,2022,1997,25,7,3,40,0,11582,1,138,1170.6427536231884,0,3,0,1440,0,1,9,0,4059,1,49,416.9836734693877,1,5,0,2484,1,31,258.4129032258065,1,1469.3497902414822,21.31522324978653
2581,331505,Óscar Mingueza,940,1999-05-13,Defender,3000000.0,15000000.0,2026-06-30,2022,1999,23,4,2,11,0,5427,5,86,555.4604651162791,0,2,0,703,0,2,10,0,4170,4,70,427.95714285714286,2,8,0,3002,2,47,309.5872340425532,1,1229.3401374081461,17.83350680199261
2582,258034,Guga,2425,1997-07-18,Attack,1000000.0,1000000.0,2024-06-30,2022,1997,25,5,5,11,0,5164,2,89,532.5522471910112,2,4,0,1320,1,2,6,0,2476,1,35,258.72428571428577,0,2,0,1156,0,20,123.28000000000002,1,777.7425521669343,11.28237553807556
2583,523977,Miguel Baeza,2425,2000-03-27,Attack,1000000.0,2500000.0,2023-06-30,2022,2000,22,4,1,0,0,1564,1,40,164.86,0,0,0,689,1,0,0,0,933,1,22,99.9909090909091,0,0,0,244,0,11,27.718181818181822,1,260.22545454545457,3.774978358285913
2584,306668,Amine,2425,1992-11-04,Midfield,350000.0,1000000.0,2023-06-30,2022,1992,30,4,0,9,0,3311,2,43,342.25,0,2,0,497,0,0,4,0,2335,1,31,243.78225806451613,0,2,0,1838,1,21,194.60238095238094,1,731.4674347158219,10.611082381108185
2585,282694,Augusto Solari,940,1992-01-03,Attack,2500000.0,6000000.0,2023-06-30,2022,1992,30,3,3,7,0,1456,3,51,154.8549019607843,0,1,0,510,1,3,7,0,1450,3,49,154.1591836734694,3,6,0,940,2,29,101.24137931034483,1,409.9576058009411,5.947078053591941
2586,539252,Costinha,2425,2000-03-26,Defender,900000.0,900000.0,2026-06-30,2022,2000,22,4,1,4,0,2369,1,32,246.653125,1,3,0,1211,1,1,3,0,1675,1,24,176.27916666666667,0,0,0,464,0,8,53.0,1,440.8362215909091,6.395020805943226
2587,423444,Fran Beltrán,940,1999-02-03,Midfield,15000000.0,18000000.0,2026-06-30,2022,1999,23,6,6,15,1,9342,1,152,954.2960526315791,1,5,0,2990,1,2,7,0,5091,1,77,522.9116883116884,1,2,0,2101,0,40,219.20250000000001,1,1480.8484935659308,21.48202997618447
2588,140032,Andreas Samaris,2425,1989-06-13,Midfield,400000.0,9000000.0,2023-06-30,2022,1989,33,10,5,53,0,11462,7,203,1166.6963054187192,0,0,0,494,1,0,1,0,1567,1,30,165.02333333333334,0,0,0,342,0,7,39.78571428571429,1,870.820382146589,12.63261544609362
2589,159142,Aderllan Santos,2425,1989-04-09,Defender,300000.0,7500000.0,2023-06-30,2022,1989,33,9,8,30,1,14528,0,167,1470.799401197605,2,2,0,1477,0,3,6,0,3412,0,39,352.49871794871797,1,4,0,1935,0,22,203.54545454545453,1,1467.8295957036976,21.29317044372824
2590,159471,Serge Gnabry,27,1995-07-14,Attack,65000000.0,90000000.0,2026-06-30,2022,1995,27,9,96,10,0,16406,54,256,1714.40859375,16,0,0,2760,13,34,0,0,5171,25,87,548.1936781609196,18,0,0,2411,12,43,259.40697674418607,1,1939.068457527232,28.12922923003886
2591,192565,Leroy Sané,27,1996-01-11,Attack,70000000.0,100000000.0,2025-06-30,2022,1996,26,10,85,27,0,19192,80,297,1999.511952861953,13,5,0,2332,10,29,9,0,5971,30,92,628.5402173913044,16,4,0,3639,20,54,385.6388888888889,1,2328.3974990991296,33.77705760545011
2592,580195,Jamal Musiala,27,2003-02-26,Attack,100000000.0,100000000.0,2026-06-30,2022,2003,19,4,29,3,0,5270,18,108,555.7296296296296,14,1,0,2391,11,24,2,0,4158,17,84,440.5,10,1,0,1767,6,45,189.57666666666668,1,1128.2967446393761,16.36771391245319
2593,153084,Leon Goretzka,27,1995-02-06,Midfield,65000000.0,70000000.0,2026-06-30,2022,1995,27,9,48,28,0,19777,47,279,2027.43853046595,7,2,0,1689,5,13,4,0,4212,13,62,438.79354838709685,6,2,0,2523,8,35,265.6085714285714,1,1937.6848259088583,28.10915748331322
2594,243714,Kingsley Coman,27,1996-06-13,Attack,60000000.0,65000000.0,2027-06-30,2022,1996,26,10,55,15,1,16190,61,275,1683.287272727273,4,4,1,1966,9,12,5,1,4368,17,70,457.54,8,1,0,2402,8,41,254.50853658536585,1,1782.65448064131,25.86019917412382
2595,190685,Bouna Sarr,27,1992-01-31,Defender,2500000.0,9000000.0,2024-06-30,2022,1992,30,9,8,26,0,12662,15,219,1289.2817351598176,0,0,0,49,0,1,2,0,542,0,19,58.502631578947366,1,2,0,493,0,17,53.45,1,785.9948149483298,11.402087552647965
2596,340456,Noussair Mazraoui,27,1997-11-14,Defender,28000000.0,28000000.0,2026-06-30,2022,1997,25,5,10,17,1,10959,12,155,1115.6203225806453,0,2,0,1050,3,5,5,0,4427,7,64,455.7171875,4,1,0,2317,3,32,242.390625,1,1483.8765675403229,21.525956938443358
2597,353366,Benjamin Pavard,27,1996-03-28,Defender,35000000.0,45000000.0,2024-06-30,2022,1996,26,9,10,26,1,19006,11,233,1926.8570815450644,4,4,0,3176,0,5,5,1,6172,3,78,631.9128205128205,1,1,1,2996,3,38,311.0842105263158,1,2222.555058991156,32.24164700738357
2598,478573,Ryan Gravenberch,27,2002-05-16,Midfield,30000000.0,35000000.0,2027-06-30,2022,2002,20,6,13,15,0,8632,14,125,885.8056000000001,1,1,0,526,1,7,8,0,6084,9,87,626.1931034482759,4,5,0,4374,5,53,452.0528301886793,1,1834.3952853610933,26.610780697359708
2599,200512,Sadio Mané,27,1992-04-10,Attack,60000000.0,150000000.0,2025-06-30,2022,1992,30,9,153,47,2,28238,60,362,2926.1505524861877,11,1,0,1620,4,43,12,0,7502,14,99,783.4777777777778,18,5,0,3984,8,51,418.4617647058824,1,3056.903707615643,44.345182756121694
2600,281963,Lucas Hernández,27,1996-02-14,Defender,50000000.0,70000000.0,2024-06-30,2022,1996,26,9,3,44,0,15858,11,214,1604.860280373832,1,6,0,2062,3,1,15,0,4948,5,65,505.7123076923077,0,9,0,2886,2,39,297.84999999999997,1,1859.0216786484543,26.96802515626481
2601,344695,Dayot Upamecano,27,1998-10-27,Defender,60000000.0,60000000.0,2026-06-30,2022,1998,24,8,5,50,1,18268,10,227,1845.9975770925114,0,4,0,3047,2,1,14,0,6720,7,83,685.6463855421687,1,10,0,3673,5,44,378.0977272727273,1,2329.7327607989027,33.7964276706426
2602,161056,Joshua Kimmich,27,1995-02-08,Midfield,80000000.0,90000000.0,2025-06-30,2022,1995,27,9,37,49,0,26342,90,330,2695.8824242424243,3,10,0,3841,14,9,14,0,7740,24,89,796.8466292134831,6,4,0,3899,10,45,405.8644444444445,1,2949.242267052548,42.78338470351582
2603,560903,Patrick William,2425,1997-06-03,Defender,700000.0,2000000.0,2025-06-30,2022,1997,25,5,1,16,1,5346,0,73,544.9732876712328,0,3,0,691,0,0,7,0,2953,0,38,305.12105263157895,0,3,0,1947,0,24,204.46250000000003,1,934.7307227829848,13.559735174617074
2604,58358,Thomas Müller,27,1989-09-13,Attack,18000000.0,75000000.0,2024-06-30,2022,1989,33,10,133,23,1,28906,162,393,3016.405216284988,8,0,0,2477,14,22,1,0,6511,46,84,685.3011904761904,14,1,0,4034,32,50,428.618,1,2964.9239090082947,43.010871515321895
2605,467720,Youssoufa Moukoko,16,2004-11-20,Attack,30000000.0,30000000.0,2026-06-30,2022,2004,18,4,11,2,0,2174,8,63,232.35079365079366,8,0,0,1368,7,10,2,0,1713,8,52,184.69423076923078,2,2,0,345,1,17,38.97941176470589,1,432.30726585506,6.27129492609858
2606,326029,Donyell Malen,16,1999-01-19,Attack,20000000.0,30000000.0,2026-06-30,2022,1999,23,6,66,15,0,10656,33,175,1116.489142857143,4,2,0,1944,7,22,6,0,5248,15,78,549.3782051282051,18,4,0,3304,8,47,349.32978723404256,1,1731.7721011375306,25.122070455008423
2607,424204,Alphonso Davies,27,2000-11-02,Defender,70000000.0,80000000.0,2025-06-30,2022,2000,22,5,7,12,1,10547,26,142,1075.9774647887325,1,1,0,2111,4,2,4,1,5860,12,74,601.3189189189189,1,3,1,3749,8,47,387.3765957446809,1,1827.457342881062,26.510134960151188
2608,187492,Julian Brandt,16,1996-05-02,Attack,28000000.0,50000000.0,2024-06-30,2022,1996,26,10,68,5,0,22463,74,357,2326.9421568627454,9,3,0,2813,7,17,3,0,5309,14,84,554.0702380952381,8,0,0,2496,7,43,263.85465116279073,1,2258.623394429328,32.764874782838234
2609,504215,Giovanni Reyna,16,2002-11-13,Attack,35000000.0,42000000.0,2025-06-30,2022,2002,20,4,15,6,0,4571,13,98,479.01428571428573,2,1,0,946,3,7,1,0,2571,5,53,270.55094339622644,5,0,0,1625,2,29,173.00344827586207,1,818.4370062273447,11.8727124197947
2610,191422,Mahmoud Dahoud,16,1996-01-01,Midfield,18000000.0,18000000.0,2023-06-30,2022,1996,26,10,13,34,0,14223,31,223,1455.5780269058296,2,3,0,1275,3,4,14,0,4044,9,57,417.94473684210527,2,11,0,2769,6,40,287.9725,1,1642.8709264083805,23.832419482105173
2611,119296,Emre Can,16,1994-01-12,Midfield,14000000.0,40000000.0,2024-06-30,2022,1994,28,10,28,72,2,22213,18,305,2256.6829508196724,3,11,0,2062,1,6,15,1,4908,5,71,504.5626760563381,3,4,1,2846,4,39,296.4974358974359,1,2181.8614968203506,31.651323063922
2612,244940,Salih Özcan,16,1998-01-11,Midfield,17000000.0,17000000.0,2026-06-30,2022,1998,24,7,3,25,0,8801,9,135,899.0692592592593,0,7,0,1371,2,2,13,0,4617,3,69,474.3913043478261,2,3,0,1830,0,34,191.63235294117646,1,1352.8997724258788,19.62593310004399
2613,100986,Thomas Meunier,16,1991-09-12,Defender,6500000.0,35000000.0,2024-06-30,2022,1991,31,10,19,42,0,18541,31,245,1879.7177551020409,2,3,0,1399,2,3,11,0,3843,6,56,394.76250000000005,1,8,0,2444,4,37,253.1554054054054,1,1785.3193232790065,25.898856896148416
2614,193900,Marius Wolf,16,1995-05-27,Defender,6500000.0,10000000.0,2024-06-30,2022,1995,27,9,14,19,1,11317,23,175,1153.6168571428573,4,3,0,1454,3,6,6,0,3842,4,69,395.868115942029,2,3,0,2388,1,40,248.22,1,1418.9972691511389,20.584780957993054
2615,85867,Nico Schulz,16,1993-04-01,Defender,2000000.0,25000000.0,2024-06-30,2022,1993,29,9,7,23,1,11720,19,181,1192.775138121547,0,1,0,369,2,0,5,0,2069,3,35,215.36142857142858,0,4,0,1700,1,27,178.0962962962963,1,1097.6811806280057,15.923587138723402
2616,170986,Raphaël Guerreiro,16,1993-12-22,Defender,20000000.0,40000000.0,2023-06-30,2022,1993,29,10,47,18,0,20844,51,279,2122.7209677419355,5,2,0,2848,5,11,3,0,5671,12,70,583.2014285714286,6,1,0,2823,7,36,294.4916666666667,1,2230.826707187881,32.3616402378096
2617,483046,Josip Stanisic,27,2000-04-02,Defender,8000000.0,8000000.0,2026-06-30,2022,2000,22,3,1,2,0,1463,1,33,153.68333333333337,1,1,0,713,0,1,2,0,1342,1,30,141.32333333333335,0,1,0,629,1,13,68.88846153846156,1,357.7833100233101,5.190208062670427
2618,35207,Marco Reus,16,1989-05-31,Attack,9000000.0,50000000.0,2023-06-30,2022,1989,33,10,116,24,1,21549,79,280,2243.8460714285716,8,2,0,2292,13,23,7,0,6503,35,81,681.7283950617284,15,5,0,4211,22,53,444.095283018868,1,2588.7624264772617,37.55405923592454
2619,39728,Mats Hummels,16,1988-12-16,Defender,6500000.0,60000000.0,2023-06-30,2022,1988,34,10,21,50,1,28234,20,343,2856.1814868804668,0,6,0,2439,1,3,17,1,6212,2,78,632.7641025641025,3,11,1,3773,1,47,387.2276595744681,1,2764.6116156843846,40.10502752893241
2620,388198,Nico Schlotterbeck,16,1999-12-01,Defender,33000000.0,33000000.0,2027-06-30,2022,1999,23,5,9,16,0,8029,7,104,818.1701923076923,1,3,0,1845,3,5,13,0,6371,5,75,650.5946666666667,2,6,0,2781,0,33,288.4272727272728,1,1673.513064533293,24.276931755030983
2621,166601,Niklas Süle,16,1995-09-03,Defender,35000000.0,60000000.0,2026-06-30,2022,1995,27,10,11,22,1,22133,12,284,2245.443309859155,1,1,0,1418,2,3,6,0,5266,4,76,540.1789473684211,1,5,0,2804,1,40,290.31,1,2223.485261167394,32.25514104888794
2622,709726,Hugo Ekitiké,583,2002-06-20,Attack,25000000.0,28000000.0,2023-06-30,2022,2002,20,4,13,2,1,2246,7,49,239.53367346938776,1,0,0,346,2,11,1,1,1675,6,40,180.3375,8,1,1,920,3,20,101.6,1,491.97308673469394,7.136841238404623
2623,342229,Kylian Mbappé,583,1998-12-20,Attack,180000000.0,200000000.0,2025-06-30,2022,1998,24,9,191,36,1,19754,87,267,2086.6485018726594,41,9,0,3545,16,75,19,0,7582,33,88,805.415909090909,34,10,0,4037,17,47,430.93936170212766,1,2682.574976274821,38.91495740724294
2624,28003,Lionel Messi,583,1987-06-24,Attack,50000000.0,180000000.0,2023-06-30,2022,1987,35,10,337,44,1,34470,181,402,3639.8246268656717,17,0,0,3124,24,51,4,1,7057,38,81,747.0123456790125,34,4,1,3933,14,45,419.94,1,3360.5136890942117,48.749521722281465
2625,68290,Neymar,583,1992-02-05,Attack,75000000.0,180000000.0,2025-06-30,2022,1992,30,10,197,84,2,25526,121,301,2676.1303986710964,25,16,0,2823,18,35,25,0,5245,25,65,554.5692307692308,10,9,0,2422,7,30,257.5733333333334,1,2427.659045489395,35.21700201860433
2626,810096,Ismaël Gharbi,583,2004-04-10,Attack,1500000.0,1500000.0,2025-06-30,2022,2004,18,3,0,1,0,54,0,5,6.930000000000001,0,0,0,1,0,0,0,0,10,0,2,1.7,0,0,0,9,0,1,1.9,0,7.998333333333333,0.11602836966287686
2627,581678,Jude Bellingham,16,2003-06-29,Midfield,110000000.0,110000000.0,2025-06-30,2022,2003,19,4,20,28,0,9082,24,119,932.5319327731092,12,9,0,3713,8,18,24,0,7543,18,92,775.2989130434784,6,15,0,3830,10,50,396.81,1,2026.1295991096667,29.392187636223326
2628,372246,Carlos Soler,583,1997-01-02,Midfield,35000000.0,50000000.0,2027-06-30,2022,1997,25,8,40,39,1,17143,29,236,1752.4139830508475,3,0,0,401,2,22,10,0,5342,11,74,553.3689189189189,13,8,0,2973,6,37,311.28513513513514,1,2017.7055050389372,29.269982939297286
2629,487469,Vitinha,583,2000-02-13,Midfield,45000000.0,45000000.0,2027-06-30,2022,2000,22,4,3,8,0,5514,6,100,567.664,0,3,0,1477,0,3,8,0,4727,4,74,486.73783783783784,2,3,0,1595,2,31,168.09516129032258,1,1182.1248271379886,17.14857467357753
2630,102558,Marco Verratti,583,1992-11-05,Midfield,50000000.0,75000000.0,2026-06-30,2022,1992,30,10,10,99,1,20949,40,278,2126.735611510792,2,17,0,3159,3,2,31,0,5287,6,66,540.4606060606061,0,14,0,2128,3,28,221.85000000000002,1,2096.075381512972,30.406860913620683
2631,326031,Matthijs de Ligt,27,1999-08-12,Defender,70000000.0,75000000.0,2027-06-30,2022,1999,23,8,22,37,0,21827,13,260,2210.2450000000003,1,3,0,1213,0,5,15,0,6992,2,86,712.6302325581396,2,7,0,3827,1,46,394.06956521739136,1,2568.3113270980793,37.25738396372867
2632,348026,Nordi Mukiele,583,1997-11-01,Defender,20000000.0,25000000.0,2027-06-30,2022,1997,25,7,10,26,0,14997,15,217,1523.811059907834,0,0,0,877,1,5,7,0,4771,7,79,490.2392405063291,5,6,0,3010,2,46,311.0934782608696,1,1808.4978689742802,26.23509805491221
2633,258027,Renato Sanches,583,1997-08-18,Midfield,25000000.0,30000000.0,2027-06-30,2022,1997,25,9,12,36,0,11030,13,200,1128.1650000000002,2,0,0,456,0,4,13,0,3373,8,60,349.57166666666666,1,8,0,1870,4,32,195.99374999999998,1,1284.61375,18.635337244302708
2634,126719,Juan Bernat,583,1993-03-01,Defender,12000000.0,20000000.0,2025-06-30,2022,1993,29,10,12,34,1,15974,23,216,1620.4953703703702,1,2,0,1384,1,1,3,0,1849,1,31,193.36451612903227,0,1,0,465,0,7,53.59285714285715,1,1154.0597303146942,16.741446426588038
2635,616341,Nuno Mendes,583,2002-06-19,Defender,60000000.0,60000000.0,2026-06-30,2022,2002,20,4,3,12,0,6500,8,92,664.2152173913045,2,2,0,2372,5,2,11,0,5220,7,75,534.51,0,9,0,2848,2,39,293.95256410256405,1,1427.9251727982162,20.714294203003803
2636,141050,Danilo Pereira,583,1991-09-09,Midfield,12000000.0,30000000.0,2025-06-30,2022,1991,31,10,25,57,0,23452,9,306,2380.914052287582,5,3,0,2363,0,8,10,0,4773,1,75,491.114,3,7,0,2410,1,41,250.6280487804878,1,2177.9173652468594,31.594107249434643
2637,282041,Presnel Kimpembe,583,1995-08-13,Defender,40000000.0,40000000.0,2024-06-30,2022,1995,27,10,2,52,2,17285,2,209,1744.3703349282298,1,9,0,2312,0,1,15,1,6101,0,73,621.7575342465753,0,6,1,3789,0,45,390.02000000000004,1,2195.0266540191633,31.842304317449866
2638,181767,Marquinhos,583,1994-05-14,Defender,70000000.0,75000000.0,2024-06-30,2022,1994,28,10,28,23,1,26403,8,315,2676.331904761905,4,4,0,3595,0,11,7,0,7277,2,84,743.7630952380953,7,3,0,3682,2,42,380.9666666666667,1,2834.9558333333334,41.12548073447749
2639,274461,Felix Passlack,16,1998-05-29,Defender,1500000.0,3000000.0,2023-06-30,2022,1998,24,6,6,11,0,5416,7,87,554.7752873563219,1,0,0,409,1,1,0,0,966,2,23,103.35000000000001,0,0,0,557,1,13,61.38461538461539,1,493.92225906277633,7.165117040124073
2640,27389,Kévin Gameiro,667,1987-05-09,Attack,1500000.0,25000000.0,2023-06-30,2022,1987,35,10,112,9,1,18605,36,342,1942.1900584795321,12,0,0,2613,4,19,0,0,4181,5,68,437.9985294117647,7,0,0,1568,1,33,167.20151515151517,1,1795.4371956517855,26.04563250388385
2641,891379,Nordine Kandil,667,2001-10-31,Attack,400000.0,400000.0,2025-06-30,2022,2001,21,3,0,1,0,138,1,10,16.38,0,1,0,94,0,0,1,0,121,1,8,14.6125,0,0,0,27,1,2,4.5,1,34.68017857142858,0.5030903829039753
2642,25557,Sergio Ramos,583,1986-03-30,Defender,6000000.0,50000000.0,2023-06-30,2022,1986,36,10,52,100,3,25622,13,298,2578.5979865771815,3,6,1,2399,1,4,9,1,2925,1,38,301.74736842105267,1,3,0,526,0,7,60.114285714285714,1,1802.1732205233443,26.143349109491965
2643,125783,Sanjin Prcic,667,1993-11-20,Midfield,3500000.0,4000000.0,2025-06-30,2022,1993,29,10,7,22,1,9675,7,155,988.591935483871,0,4,1,2166,1,1,5,1,3184,2,53,329.4575471698114,1,1,0,1018,1,21,108.99761904761905,1,1097.652321337375,15.923168489449615
2644,450050,Jean-Ricner Bellegarde,667,1998-06-27,Midfield,8000000.0,8000000.0,2024-06-30,2022,1998,24,5,4,13,0,7654,10,117,784.7918803418804,2,6,0,2602,5,4,10,0,4744,7,72,489.03888888888895,2,4,0,2142,2,37,223.88918918918918,1,1349.9476293601294,19.583107634705737
2645,876631,Habib Diarra,667,2004-01-03,Midfield,3000000.0,3000000.0,2027-06-30,2022,2004,18,3,0,2,0,929,1,20,99.495,0,1,0,620,1,0,1,0,621,1,14,68.03571428571429,0,0,0,1,0,1,0.30000000000000004,1,152.18440476190477,2.2076734785545944
2646,344888,Habib Diallo,667,1995-06-18,Attack,12000000.0,15000000.0,2025-06-30,2022,1995,27,7,45,8,1,8762,9,137,911.5456204379562,9,0,0,1686,1,21,3,0,4202,2,68,439.8294117647059,12,3,0,2516,1,38,265.72105263157897,1,1381.3676101272456,20.03890373513259
2647,350219,Fabián Ruiz,583,1996-04-03,Midfield,45000000.0,60000000.0,2027-06-30,2022,1996,26,9,26,22,0,17180,23,240,1755.5083333333332,0,1,0,669,0,10,9,0,5371,5,75,553.1613333333333,8,3,0,3402,3,42,354.00000000000006,1,2061.6692435897435,29.90774592012684
2648,460629,Colin Dagba,667,1998-09-09,Defender,5000000.0,18000000.0,2023-06-30,2022,1998,24,6,1,10,0,4108,4,77,421.78506493506495,0,1,0,466,0,0,3,0,1550,0,28,162.5857142857143,0,1,0,1015,0,18,108.68888888888888,1,563.5849927849928,8.175684252465963
2649,178313,Jean-Eudes Aholou,667,1994-03-20,Midfield,3000000.0,10000000.0,2024-06-30,2022,1994,28,7,10,24,2,9297,5,144,949.40625,1,4,0,1197,1,2,9,0,3135,3,56,324.3982142857143,1,5,0,1938,2,29,203.2827586206897,1,1164.708205049261,16.895919253783052
2650,170961,Thomas Delaine,667,1992-03-24,Defender,1500000.0,2000000.0,2025-06-30,2022,1992,30,4,4,14,0,6065,5,81,619.2876543209877,0,2,0,714,1,4,7,0,4071,4,56,418.8196428571429,3,1,0,2083,2,28,218.63928571428573,1,1156.5792438271606,16.777995921715572
2651,352392,Lucas Perrin,667,1998-11-19,Defender,3500000.0,5000000.0,2025-06-30,2022,1998,24,4,2,9,0,4174,1,57,428.3728070175439,1,4,0,2114,1,2,6,0,3453,1,48,355.99375000000003,1,2,0,1339,0,21,141.9261904761905,1,890.1865523182959,12.913552118521665
2652,378953,Gerzino Nyamsi,667,1997-01-22,Defender,6500000.0,7500000.0,2025-06-30,2022,1997,25,7,1,14,1,6182,2,80,630.3775,0,5,1,2548,1,1,9,1,4484,2,55,459.75272727272727,1,4,0,1936,1,26,202.79615384615386,1,1207.7539947552448,17.52036594689866
2653,250844,Alexander Djiku,667,1994-08-09,Defender,8000000.0,10000000.0,2023-06-30,2022,1994,28,10,5,54,4,18426,2,217,1858.5412442396316,2,5,0,2569,1,2,15,0,5486,1,63,560.0579365079366,0,10,0,2917,0,33,301.3393939393939,1,2070.875492249686,30.041296996108187
2654,314940,Dimitri Liénard,667,1988-02-13,Midfield,600000.0,2000000.0,2023-06-30,2022,1988,34,7,11,24,1,10743,19,168,1100.1446428571428,1,9,0,1899,1,3,11,0,3950,6,66,407.88484848484853,2,2,0,2051,5,37,215.59324324324325,1,1377.5957785755581,19.984187402698502
2655,260316,Komnen Andric,3524,1995-07-01,Attack,2000000.0,2000000.0,2025-06-30,2022,1995,27,6,9,4,0,3275,5,55,342.70454545454544,4,3,0,1041,2,5,3,0,1970,5,28,209.43571428571428,1,0,0,929,3,12,102.89166666666668,1,588.508621933622,8.537240583726343
2656,372712,Ibrahima Sissoko,667,1997-10-27,Midfield,8000000.0,8000000.0,2024-06-30,2022,1997,25,6,5,26,0,10029,9,144,1023.3645833333334,1,3,0,1447,1,2,10,0,3920,6,60,404.83333333333337,1,7,0,2473,5,34,258.3235294117647,1,1377.3758210784313,19.980996574219226
2657,354352,Frédéric Guilbert,667,1994-12-24,Defender,5000000.0,9000000.0,2026-06-30,2022,1994,28,9,3,47,1,17555,17,211,1774.71990521327,0,3,0,1379,1,1,6,1,3636,8,46,375.154347826087,1,3,1,2257,7,27,236.45925925925926,1,1686.7114478907392,24.46839500610206
2658,270411,Saîf-Eddine Khaoui,3524,1995-04-27,Attack,1500000.0,5000000.0,2023-06-30,2022,1995,27,8,13,11,0,6601,8,136,683.9036764705883,3,1,0,1429,3,5,4,0,2233,4,51,235.07843137254903,2,3,0,804,1,23,86.89565217391305,1,781.6132856161789,11.338526597652399
2659,646733,Jim Allevinah,3524,1995-02-27,Midfield,2000000.0,2500000.0,2024-06-30,2022,1995,27,3,2,3,0,2781,3,52,289.24807692307695,2,1,0,1210,2,2,2,0,2105,3,44,220.4340909090909,0,1,0,895,1,16,96.79374999999999,1,572.1244803807303,8.299562913456562
2660,60542,Maxime Gonalons,3524,1989-03-10,Midfield,1000000.0,16000000.0,2024-06-30,2022,1989,33,10,6,63,2,19388,10,257,1965.6939688715956,1,3,0,544,0,1,10,0,3263,2,55,336.88272727272727,0,6,0,2153,1,34,224.3823529411765,1,1712.7049434375804,24.845471427457245
2661,60558,Maxime Le Marchand,667,1989-10-11,Defender,1200000.0,5000000.0,2023-06-30,2022,1989,33,9,5,27,2,11893,5,145,1205.4020689655172,0,5,0,1177,1,3,11,1,2587,1,34,266.90882352941173,3,6,1,1410,0,17,149.3441176470588,1,1152.5447510602985,16.719469276395003
2662,594997,Yohann Magnin,3524,1997-06-21,Midfield,2000000.0,2000000.0,2025-06-30,2022,1997,25,3,1,7,0,3465,1,48,357.86875000000003,0,5,0,2461,1,1,6,0,2745,1,40,284.8625,1,1,0,284,0,4,35.9,1,642.188125,9.315945967152713
2663,557939,Neto Borges,3524,1996-09-13,Defender,1200000.0,1800000.0,2024-06-30,2022,1996,26,5,3,12,0,4353,6,57,446.38684210526316,1,2,0,1084,0,2,10,0,3217,5,42,331.6595238095239,1,3,0,710,3,12,77.71666666666667,1,798.4955272797379,11.58342999125241
2664,72121,Johan Gastien,3524,1988-01-25,Midfield,800000.0,1000000.0,2025-06-30,2022,1988,34,5,2,15,2,5206,3,65,533.6092307692307,1,9,0,2820,2,1,12,2,4052,3,47,417.32127659574473,0,3,2,1232,1,15,132.41333333333333,1,1025.2733930233305,14.873198614447555
2665,369267,Maximiliano Caufriez,3524,1997-02-16,Defender,1200000.0,1200000.0,2023-06-30,2022,1997,25,7,2,41,3,11352,3,139,1146.5169064748202,0,6,0,880,0,0,18,1,3590,1,48,366.5791666666667,0,9,1,1939,1,26,201.5076923076923,1,1324.7748955451025,19.217937649561105
